appid,review_score,review_score_desc,total_reviews
17520,7.0,Positive,33.0
40980,8.0,Very Positive,994.0
222520,0.0,4 user reviews,4.0
383080,6.0,Mostly Positive,118.0
423580,8.0,Very Positive,2178.0
790820,8.0,Very Positive,2488.0
814480,6.0,Mostly Positive,125.0
884660,0.0,3 user reviews,3.0
893850,8.0,Very Positive,3636.0
957720,8.0,Very Positive,325.0
1084020,8.0,Very Positive,1055.0
1245480,5.0,Mixed,648.0
1254130,0.0,No user reviews,0.0
1494460,0.0,No user reviews,0.0
1606180,6.0,Mostly Positive,135.0
1715130,6.0,Mostly Positive,3144.0
1865060,8.0,Very Positive,404.0
2074800,5.0,Mixed,50.0
2238900,9.0,Overwhelmingly Positive,1813.0
2338140,8.0,Very Positive,470.0
2980050,0.0,No user reviews,0.0
3063520,6.0,Mostly Positive,220.0
3208560,8.0,Very Positive,354.0
4041990,0.0,No user reviews,0.0
7610,8.0,Very Positive,820.0
12150,8.0,Very Positive,4825.0
21970,8.0,Very Positive,857.0
40800,8.0,Very Positive,12900.0
48240,5.0,Mixed,6787.0
204300,8.0,Very Positive,6929.0
212070,5.0,Mixed,83.0
215100,5.0,Mixed,11.0
332950,8.0,Very Positive,562.0
351030,8.0,Very Positive,283.0
460950,9.0,Overwhelmingly Positive,21936.0
466240,5.0,Mixed,732.0
604540,5.0,Mixed,2556.0
757320,8.0,Very Positive,2430.0
809230,8.0,Very Positive,1093.0
860890,8.0,Very Positive,2363.0
1507580,8.0,Very Positive,198.0
1817800,8.0,Very Positive,970.0
2096600,8.0,Very Positive,1685.0
2176130,5.0,Mixed,603.0
2340520,8.0,Very Positive,249.0
2497920,8.0,Very Positive,3005.0
2500750,5.0,Mixed,238.0
2690010,8.0,Very Positive,199.0
2719750,8.0,Very Positive,1069.0
2761670,5.0,Mixed,10.0
3011360,8.0,Very Positive,351.0
3473160,0.0,No user reviews,0.0
3747250,0.0,No user reviews,0.0
3882310,0.0,No user reviews,0.0
6910,9.0,Overwhelmingly Positive,10022.0
221910,8.0,Very Positive,28018.0
290340,8.0,Very Positive,5391.0
375910,5.0,Mixed,2911.0
493900,8.0,Very Positive,4890.0
794800,8.0,Very Positive,2019.0
826630,6.0,Mostly Positive,5865.0
979120,8.0,Very Positive,1978.0
1266540,5.0,Mixed,1313.0
1287840,6.0,Mostly Positive,860.0
1358700,8.0,Very Positive,1904.0
1368870,8.0,Very Positive,260.0
1408610,6.0,Mostly Positive,2977.0
1668520,9.0,Overwhelmingly Positive,649.0
1809700,6.0,Mostly Positive,2778.0
1958220,9.0,Overwhelmingly Positive,1994.0
2118810,8.0,Very Positive,761.0
2627540,0.0,No user reviews,0.0
2658510,8.0,Very Positive,298.0
2707940,8.0,Very Positive,2062.0
2739990,0.0,No user reviews,0.0
2833530,0.0,No user reviews,0.0
3077390,5.0,Mixed,118.0
3347520,0.0,No user reviews,0.0
3730100,6.0,Mostly Positive,421.0
4046820,0.0,No user reviews,0.0
45740,6.0,Mostly Positive,3331.0
251150,8.0,Very Positive,6127.0
320430,8.0,Very Positive,921.0
414340,8.0,Very Positive,27974.0
502570,8.0,Very Positive,134.0
728740,6.0,Mostly Positive,1249.0
752580,6.0,Mostly Positive,98.0
813230,9.0,Overwhelmingly Positive,12034.0
1083880,8.0,Very Positive,1835.0
1265930,8.0,Very Positive,1478.0
1337760,6.0,Mostly Positive,2328.0
1546970,5.0,Mixed,1882.0
1609230,9.0,Overwhelmingly Positive,2655.0
1610470,6.0,Mostly Positive,407.0
1668510,9.0,Overwhelmingly Positive,911.0
1705180,8.0,Very Positive,4021.0
2274120,0.0,1 user reviews,1.0
2302660,9.0,Overwhelmingly Positive,2562.0
2922410,6.0,Mostly Positive,424.0
3083300,9.0,Overwhelmingly Positive,592.0
3104410,0.0,No user reviews,0.0
3570070,8.0,Very Positive,236.0
239160,5.0,Mixed,7278.0
246840,9.0,Overwhelmingly Positive,3326.0
257420,8.0,Very Positive,4871.0
289520,5.0,Mixed,384.0
332570,8.0,Very Positive,7318.0
394310,6.0,Mostly Positive,3453.0
420000,6.0,Mostly Positive,1080.0
558990,9.0,Overwhelmingly Positive,2962.0
846030,8.0,Very Positive,2155.0
953490,8.0,Very Positive,15023.0
1139900,8.0,Very Positive,19022.0
1200770,5.0,Mixed,449.0
1218740,0.0,No user reviews,0.0
1240590,8.0,Very Positive,940.0
1276760,5.0,Mixed,2415.0
1466640,8.0,Very Positive,9098.0
1479730,6.0,Mostly Positive,441.0
1544020,5.0,Mixed,15822.0
1566690,6.0,Mostly Positive,2498.0
1602000,8.0,Very Positive,244.0
1620340,8.0,Very Positive,2372.0
1672500,8.0,Very Positive,1593.0
2083160,0.0,5 user reviews,5.0
2212670,8.0,Very Positive,383.0
2288630,8.0,Very Positive,336.0
2303350,9.0,Overwhelmingly Positive,4147.0
2668430,8.0,Very Positive,366.0
2987860,0.0,No user reviews,0.0
3063130,0.0,No user reviews,0.0
3107330,9.0,Overwhelmingly Positive,9642.0
3400570,0.0,No user reviews,0.0
3507380,0.0,No user reviews,0.0
3320,9.0,Overwhelmingly Positive,4400.0
17470,8.0,Very Positive,11624.0
290300,8.0,Very Positive,5136.0
324810,8.0,Very Positive,995.0
397550,7.0,Positive,10.0
628060,6.0,Mostly Positive,71.0
681590,0.0,No user reviews,0.0
870200,8.0,Very Positive,1872.0
1161590,8.0,Very Positive,1106.0
1313290,8.0,Very Positive,283.0
1388880,9.0,Overwhelmingly Positive,9649.0
1410710,8.0,Very Positive,3792.0
1422440,8.0,Very Positive,2032.0
1941780,0.0,No user reviews,0.0
2073910,9.0,Overwhelmingly Positive,628.0
2205850,8.0,Very Positive,399.0
2390230,8.0,Very Positive,294.0
2423620,6.0,Mostly Positive,30.0
2494960,0.0,No user reviews,0.0
2644470,8.0,Very Positive,1070.0
3173560,8.0,Very Positive,444.0
4053740,0.0,No user reviews,0.0
7200,9.0,Overwhelmingly Positive,1403.0
18500,9.0,Overwhelmingly Positive,3335.0
204450,8.0,Very Positive,9522.0
593030,8.0,Very Positive,173.0
601840,8.0,Very Positive,5141.0
758370,8.0,Very Positive,913.0
1065310,6.0,Mostly Positive,4293.0
1173770,8.0,Very Positive,4936.0
1264250,6.0,Mostly Positive,1434.0
1329500,8.0,Very Positive,2455.0
1583720,0.0,No user reviews,0.0
1631470,9.0,Overwhelmingly Positive,1141.0
1648390,8.0,Very Positive,1314.0
1658040,8.0,Very Positive,1892.0
1690730,0.0,No user reviews,0.0
1794960,6.0,Mostly Positive,3013.0
2077750,0.0,No user reviews,0.0
2153770,8.0,Very Positive,257.0
2308870,0.0,No user reviews,0.0
2312660,0.0,No user reviews,0.0
2380050,6.0,Mostly Positive,2839.0
2422090,8.0,Very Positive,172.0
2881860,0.0,No user reviews,0.0
2988300,8.0,Very Positive,153.0
3244210,8.0,Very Positive,297.0
3400850,0.0,No user reviews,0.0
3438800,8.0,Very Positive,394.0
3586660,8.0,Very Positive,700.0
4041470,0.0,No user reviews,0.0
4920,8.0,Very Positive,5360.0
17460,8.0,Very Positive,9509.0
34220,7.0,Positive,40.0
239120,8.0,Very Positive,1626.0
250760,9.0,Overwhelmingly Positive,9848.0
372800,7.0,Positive,40.0
438140,8.0,Very Positive,128.0
441550,8.0,Very Positive,849.0
587620,8.0,Very Positive,4548.0
675260,8.0,Very Positive,3886.0
701470,8.0,Very Positive,210.0
788100,8.0,Very Positive,3267.0
907650,5.0,Mixed,1857.0
909080,8.0,Very Positive,292.0
1060230,8.0,Very Positive,1310.0
1171690,5.0,Mixed,13685.0
1280770,0.0,3 user reviews,3.0
1380410,0.0,2 user reviews,2.0
1473480,0.0,No user reviews,0.0
1574000,0.0,4 user reviews,4.0
1582650,8.0,Very Positive,1258.0
1733110,8.0,Very Positive,132.0
1764530,8.0,Very Positive,1533.0
1885110,8.0,Very Positive,1489.0
2175540,8.0,Very Positive,332.0
2518960,8.0,Very Positive,711.0
2542120,8.0,Very Positive,868.0
3021240,0.0,No user reviews,0.0
3069530,0.0,No user reviews,0.0
3115010,0.0,No user reviews,0.0
3352190,0.0,No user reviews,0.0
3399950,8.0,Very Positive,506.0
3663290,0.0,No user reviews,0.0
3844400,0.0,No user reviews,0.0
3949050,0.0,No user reviews,0.0
4007340,8.0,Very Positive,141.0
13520,6.0,Mostly Positive,4448.0
22130,8.0,Very Positive,315.0
369990,8.0,Very Positive,1198.0
528230,9.0,Overwhelmingly Positive,7617.0
591960,0.0,3 user reviews,3.0
597820,6.0,Mostly Positive,8176.0
677160,6.0,Mostly Positive,3372.0
728530,8.0,Very Positive,1953.0
728730,0.0,No user reviews,0.0
743890,6.0,Mostly Positive,1548.0
813630,9.0,Overwhelmingly Positive,4674.0
829590,6.0,Mostly Positive,1537.0
973760,8.0,Very Positive,4423.0
1150530,8.0,Very Positive,1668.0
1262240,6.0,Mostly Positive,3227.0
1286580,8.0,Very Positive,2013.0
1434950,8.0,Very Positive,3953.0
1482910,0.0,No user reviews,0.0
1552550,8.0,Very Positive,1227.0
1668540,8.0,Very Positive,779.0
2026820,8.0,Very Positive,1268.0
2067050,8.0,Very Positive,2306.0
2098350,0.0,3 user reviews,3.0
2238180,0.0,No user reviews,0.0
2495050,0.0,No user reviews,0.0
2607060,9.0,Overwhelmingly Positive,883.0
2725260,9.0,Overwhelmingly Positive,3772.0
2960490,7.0,Positive,31.0
2985630,0.0,No user reviews,0.0
1547130,0.0,No user reviews,0.0
1583410,0.0,No user reviews,0.0
3236710,5.0,Mixed,174.0
3473500,0.0,No user reviews,0.0
3683840,0.0,No user reviews,0.0
12360,8.0,Very Positive,1914.0
21100,5.0,Mixed,3002.0
208140,6.0,Mostly Positive,4257.0
252410,8.0,Very Positive,2924.0
253250,6.0,Mostly Positive,5773.0
304650,8.0,Very Positive,5554.0
404730,8.0,Very Positive,1299.0
424370,5.0,Mixed,27663.0
432350,9.0,Overwhelmingly Positive,2689.0
742700,8.0,Very Positive,122.0
816340,8.0,Very Positive,1558.0
900040,6.0,Mostly Positive,1382.0
965200,0.0,7 user reviews,7.0
1148760,9.0,Overwhelmingly Positive,3486.0
1155970,9.0,Overwhelmingly Positive,3435.0
1158940,8.0,Very Positive,1073.0
1159290,8.0,Very Positive,2962.0
1198090,8.0,Very Positive,1399.0
1369760,5.0,Mixed,451.0
1388770,9.0,Overwhelmingly Positive,18088.0
1445790,8.0,Very Positive,856.0
1538550,8.0,Very Positive,322.0
1753410,0.0,No user reviews,0.0
1889620,8.0,Very Positive,382.0
1895630,8.0,Very Positive,156.0
2059810,7.0,Positive,33.0
2229260,0.0,No user reviews,0.0
3009140,0.0,3 user reviews,3.0
3123410,6.0,Mostly Positive,545.0
3300,8.0,Very Positive,492.0
215280,5.0,Mixed,3466.0
220440,8.0,Very Positive,6389.0
225260,8.0,Very Positive,5973.0
242860,8.0,Very Positive,17381.0
368230,8.0,Very Positive,3279.0
393080,5.0,Mixed,5971.0
426000,8.0,Very Positive,4078.0
427730,8.0,Very Positive,16466.0
550320,8.0,Very Positive,3608.0
673750,8.0,Very Positive,1256.0
842780,8.0,Very Positive,718.0
936790,8.0,Very Positive,6934.0
1798010,8.0,Very Positive,836.0
1874000,5.0,Mixed,3699.0
1876590,9.0,Overwhelmingly Positive,3654.0
2161440,8.0,Very Positive,350.0
2230110,6.0,Mostly Positive,1725.0
2608270,9.0,Overwhelmingly Positive,2039.0
2649970,8.0,Very Positive,855.0
2750000,8.0,Very Positive,424.0
2821890,6.0,Mostly Positive,281.0
3341250,0.0,No user reviews,0.0
3376250,8.0,Very Positive,173.0
3443400,5.0,Mixed,23.0
3612060,7.0,Positive,10.0
3678840,0.0,No user reviews,0.0
3905060,0.0,No user reviews,0.0
3910170,0.0,No user reviews,0.0
4056130,0.0,No user reviews,0.0
217750,6.0,Mostly Positive,22.0
239350,8.0,Very Positive,10102.0
302510,8.0,Very Positive,12817.0
456750,9.0,Overwhelmingly Positive,5742.0
563560,0.0,No user reviews,0.0
640590,8.0,Very Positive,637.0
847370,8.0,Very Positive,6551.0
1850160,9.0,Overwhelmingly Positive,1221.0
2063610,5.0,Mixed,87.0
3002370,0.0,No user reviews,0.0
3108510,9.0,Overwhelmingly Positive,7860.0
3112010,0.0,No user reviews,0.0
3352180,0.0,No user reviews,0.0
321040,8.0,Very Positive,1224.0
1180660,8.0,Very Positive,2139.0
1563180,6.0,Mostly Positive,2040.0
1624540,8.0,Very Positive,3692.0
1869780,8.0,Very Positive,257.0
1969870,0.0,No user reviews,0.0
2313330,5.0,Mixed,1085.0
2525380,8.0,Very Positive,512.0
2590150,0.0,No user reviews,0.0
2706170,8.0,Very Positive,1751.0
2868860,8.0,Very Positive,253.0
7670,8.0,Very Positive,12439.0
223100,5.0,Mixed,4936.0
223830,8.0,Very Positive,2614.0
283640,8.0,Very Positive,6980.0
438640,6.0,Mostly Positive,2039.0
838380,6.0,Mostly Positive,1641.0
861540,8.0,Very Positive,6024.0
952860,8.0,Very Positive,355.0
1088790,8.0,Very Positive,2351.0
1281590,8.0,Very Positive,2844.0
1419160,6.0,Mostly Positive,746.0
1437820,6.0,Mostly Positive,12.0
1668940,0.0,No user reviews,0.0
1836730,9.0,Overwhelmingly Positive,5185.0
2178590,6.0,Mostly Positive,364.0
2408310,0.0,No user reviews,0.0
2530980,8.0,Very Positive,295.0
3575790,7.0,Positive,31.0
265630,8.0,Very Positive,249.0
320240,6.0,Mostly Positive,6907.0
359840,6.0,Mostly Positive,639.0
710920,8.0,Very Positive,3298.0
1043810,9.0,Overwhelmingly Positive,9176.0
1100620,8.0,Very Positive,306.0
1137300,6.0,Mostly Positive,1454.0
1361510,9.0,Overwhelmingly Positive,5677.0
1709400,0.0,1 user reviews,1.0
1956040,6.0,Mostly Positive,1267.0
1968730,8.0,Very Positive,1745.0
1990110,8.0,Very Positive,936.0
2581700,8.0,Very Positive,350.0
2063630,0.0,No user reviews,0.0
3064950,0.0,No user reviews,0.0
10540,0.0,1 user reviews,1.0
25890,6.0,Mostly Positive,2710.0
209160,5.0,Mixed,6105.0
227860,5.0,Mixed,4204.0
230190,8.0,Very Positive,3980.0
292140,5.0,Mixed,2738.0
298630,8.0,Very Positive,9300.0
299740,5.0,Mixed,11557.0
536220,6.0,Mostly Positive,5659.0
674020,5.0,Mixed,14411.0
793460,8.0,Very Positive,2067.0
939850,6.0,Mostly Positive,3252.0
1016800,8.0,Very Positive,5276.0
1067850,9.0,Overwhelmingly Positive,4137.0
1123770,8.0,Very Positive,3642.0
1433990,0.0,No user reviews,0.0
1587130,8.0,Very Positive,3140.0
1627570,8.0,Very Positive,940.0
1702330,6.0,Mostly Positive,1044.0
1858630,6.0,Mostly Positive,744.0
2068280,8.0,Very Positive,1832.0
2446600,8.0,Very Positive,943.0
3044740,8.0,Very Positive,161.0
3093400,6.0,Mostly Positive,362.0
3081800,0.0,No user reviews,0.0
9200,6.0,Mostly Positive,6521.0
20540,8.0,Very Positive,872.0
253900,8.0,Very Positive,836.0
405900,8.0,Very Positive,2523.0
447530,9.0,Overwhelmingly Positive,11660.0
504370,8.0,Very Positive,9857.0
618140,8.0,Very Positive,665.0
622650,8.0,Very Positive,10294.0
871980,8.0,Very Positive,1637.0
1035510,8.0,Very Positive,281.0
1063660,8.0,Very Positive,6972.0
1080020,6.0,Mostly Positive,954.0
1184050,6.0,Mostly Positive,3509.0
1206610,8.0,Very Positive,948.0
1374840,6.0,Mostly Positive,1786.0
1534980,8.0,Very Positive,1638.0
1684350,8.0,Very Positive,1304.0
1954200,8.0,Very Positive,6245.0
2015240,8.0,Very Positive,1869.0
2545710,5.0,Mixed,1025.0
2697930,8.0,Very Positive,839.0
3591550,8.0,Very Positive,188.0
3996940,0.0,No user reviews,0.0
32430,6.0,Mostly Positive,4981.0
208200,8.0,Very Positive,5053.0
261570,9.0,Overwhelmingly Positive,13375.0
265930,8.0,Very Positive,29770.0
400740,5.0,Mixed,427.0
480650,8.0,Very Positive,2015.0
504210,9.0,Overwhelmingly Positive,2133.0
607080,9.0,Overwhelmingly Positive,7927.0
738520,6.0,Mostly Positive,5193.0
774181,9.0,Overwhelmingly Positive,6277.0
829660,8.0,Very Positive,781.0
1173800,8.0,Very Positive,1759.0
1335790,8.0,Very Positive,2084.0
1585850,0.0,No user reviews,0.0
1649950,9.0,Overwhelmingly Positive,1788.0
1777760,0.0,No user reviews,0.0
2124680,0.0,1 user reviews,1.0
2299740,0.0,No user reviews,0.0
2395210,8.0,Very Positive,2974.0
2400430,8.0,Very Positive,405.0
2615540,8.0,Very Positive,1238.0
3056370,0.0,No user reviews,0.0
3095590,0.0,No user reviews,0.0
3504780,8.0,Very Positive,3550.0
234080,6.0,Mostly Positive,3073.0
294860,8.0,Very Positive,7083.0
313340,8.0,Very Positive,4894.0
372360,8.0,Very Positive,2734.0
597220,9.0,Overwhelmingly Positive,8365.0
667530,7.0,Positive,26.0
684410,8.0,Very Positive,2342.0
718560,8.0,Very Positive,2135.0
933480,0.0,No user reviews,0.0
976590,6.0,Mostly Positive,1080.0
1005300,9.0,Overwhelmingly Positive,1987.0
1024650,5.0,Mixed,569.0
1062810,8.0,Very Positive,2672.0
1083600,0.0,No user reviews,0.0
1182110,8.0,Very Positive,3462.0
1798020,8.0,Very Positive,283.0
1814710,8.0,Very Positive,66.0
1816300,6.0,Mostly Positive,1295.0
1874490,8.0,Very Positive,4879.0
1939160,9.0,Overwhelmingly Positive,2758.0
1980530,8.0,Very Positive,1040.0
2015270,8.0,Very Positive,2024.0
2218400,8.0,Very Positive,433.0
3022740,0.0,No user reviews,0.0
3077030,0.0,No user reviews,0.0
44350,6.0,Mostly Positive,2832.0
242640,8.0,Very Positive,4002.0
257170,8.0,Very Positive,1170.0
345350,8.0,Very Positive,2095.0
375480,8.0,Very Positive,3256.0
594330,8.0,Very Positive,3876.0
764030,0.0,No user reviews,0.0
807120,8.0,Very Positive,2862.0
1018830,8.0,Very Positive,1583.0
1059990,9.0,Overwhelmingly Positive,6807.0
1227690,9.0,Overwhelmingly Positive,4029.0
1424800,6.0,Mostly Positive,36.0
1602010,8.0,Very Positive,2428.0
1825750,0.0,No user reviews,0.0
2458530,7.0,Positive,32.0
3069470,6.0,Mostly Positive,161.0
3073460,0.0,No user reviews,0.0
3493200,0.0,No user reviews,0.0
3996780,0.0,No user reviews,0.0
22300,6.0,Mostly Positive,9359.0
263540,0.0,5 user reviews,5.0
322500,8.0,Very Positive,15773.0
679900,8.0,Very Positive,2571.0
831560,8.0,Very Positive,881.0
1148150,8.0,Very Positive,844.0
1289310,8.0,Very Positive,160.0
1416260,8.0,Very Positive,236.0
1608450,8.0,Very Positive,254.0
1879330,8.0,Very Positive,452.0
1953230,8.0,Very Positive,701.0
1963040,5.0,Mixed,202.0
2739600,0.0,No user reviews,0.0
3259470,9.0,Overwhelmingly Positive,1999.0
25800,8.0,Very Positive,910.0
261430,0.0,9 user reviews,9.0
301640,8.0,Very Positive,4933.0
316010,6.0,Mostly Positive,652.0
462930,5.0,Mixed,102.0
541300,5.0,Mixed,1807.0
1292940,9.0,Overwhelmingly Positive,1698.0
1547890,8.0,Very Positive,2035.0
1584940,6.0,Mostly Positive,749.0
1887930,0.0,No user reviews,0.0
1937780,5.0,Mixed,2193.0
1975520,8.0,Very Positive,434.0
2207490,8.0,Very Positive,592.0
2290000,8.0,Very Positive,796.0
2296990,8.0,Very Positive,1088.0
2594540,8.0,Very Positive,791.0
3064010,0.0,No user reviews,0.0
3178350,8.0,Very Positive,636.0
3564860,0.0,No user reviews,0.0
20510,8.0,Very Positive,5074.0
324800,8.0,Very Positive,8567.0
355790,8.0,Very Positive,2029.0
496460,5.0,Mixed,2109.0
586350,8.0,Very Positive,275.0
638510,8.0,Very Positive,1737.0
866570,8.0,Very Positive,1014.0
1194630,6.0,Mostly Positive,2725.0
1268590,5.0,Mixed,1871.0
1272160,8.0,Very Positive,2552.0
1276790,8.0,Very Positive,4310.0
1316230,6.0,Mostly Positive,622.0
1477590,8.0,Very Positive,418.0
1489630,8.0,Very Positive,2435.0
1490890,8.0,Very Positive,8072.0
1623070,6.0,Mostly Positive,713.0
1748620,8.0,Very Positive,2370.0
1767560,6.0,Mostly Positive,108.0
2194530,8.0,Very Positive,226.0
2197910,0.0,No user reviews,0.0
2211170,8.0,Very Positive,590.0
2257010,5.0,Mixed,652.0
2328750,8.0,Very Positive,636.0
2383200,8.0,Very Positive,559.0
2706300,6.0,Mostly Positive,235.0
3065090,0.0,No user reviews,0.0
63380,8.0,Very Positive,2596.0
203350,6.0,Mostly Positive,373.0
237990,8.0,Very Positive,7650.0
249050,8.0,Very Positive,6505.0
270150,8.0,Very Positive,4981.0
397950,8.0,Very Positive,9426.0
474960,8.0,Very Positive,6857.0
503560,8.0,Very Positive,5401.0
506610,8.0,Very Positive,7224.0
586200,5.0,Mixed,1219.0
951440,8.0,Very Positive,4763.0
1088150,7.0,Positive,23.0
1220010,6.0,Mostly Positive,219.0
1259440,0.0,No user reviews,0.0
1538570,6.0,Mostly Positive,1554.0
1829980,8.0,Very Positive,323.0
2179850,9.0,Overwhelmingly Positive,3002.0
2444170,0.0,No user reviews,0.0
2654540,6.0,Mostly Positive,44.0
2811830,0.0,No user reviews,0.0
3109580,8.0,Very Positive,248.0
3424520,0.0,No user reviews,0.0
3462260,0.0,No user reviews,0.0
17410,8.0,Very Positive,14512.0
64000,8.0,Very Positive,1868.0
234670,8.0,Very Positive,3413.0
300550,8.0,Very Positive,4062.0
330830,8.0,Very Positive,10120.0
625340,5.0,Mixed,722.0
1094520,6.0,Mostly Positive,1950.0
1389990,8.0,Very Positive,757.0
1422130,6.0,Mostly Positive,842.0
1481170,8.0,Very Positive,921.0
1526490,4.0,Mostly Negative,66.0
1574240,8.0,Very Positive,3525.0
1587070,0.0,No user reviews,0.0
1721060,6.0,Mostly Positive,868.0
1882500,9.0,Overwhelmingly Positive,1184.0
1990740,8.0,Very Positive,179.0
2461850,8.0,Very Positive,3773.0
2703850,9.0,Overwhelmingly Positive,4366.0
3064270,0.0,No user reviews,0.0
3077280,0.0,No user reviews,0.0
22100,8.0,Very Positive,2002.0
34000,0.0,1 user reviews,1.0
228260,6.0,Mostly Positive,1273.0
443810,6.0,Mostly Positive,2808.0
460870,8.0,Very Positive,178.0
587970,7.0,Positive,31.0
610180,9.0,Overwhelmingly Positive,1897.0
648100,8.0,Very Positive,715.0
1046030,9.0,Overwhelmingly Positive,10114.0
1178790,6.0,Mostly Positive,213.0
1239260,8.0,Very Positive,457.0
1814010,8.0,Very Positive,738.0
2089600,8.0,Very Positive,432.0
2275020,6.0,Mostly Positive,447.0
2305840,9.0,Overwhelmingly Positive,1035.0
2562730,5.0,Mixed,356.0
2695570,8.0,Very Positive,1095.0
2854740,8.0,Very Positive,1602.0
3069620,0.0,No user reviews,0.0
3300410,0.0,No user reviews,0.0
15120,8.0,Very Positive,3402.0
41070,8.0,Very Positive,5754.0
201790,8.0,Very Positive,5970.0
225640,6.0,Mostly Positive,1105.0
232770,8.0,Very Positive,1344.0
335620,8.0,Very Positive,3135.0
388090,8.0,Very Positive,8144.0
513000,5.0,Mixed,36.0
667720,8.0,Very Positive,1968.0
1150760,9.0,Overwhelmingly Positive,4919.0
1173790,8.0,Very Positive,1430.0
1199030,8.0,Very Positive,4081.0
1266700,6.0,Mostly Positive,1577.0
1283410,8.0,Very Positive,3647.0
1471410,6.0,Mostly Positive,1924.0
1506810,0.0,1 user reviews,1.0
1817230,9.0,Overwhelmingly Positive,15587.0
2213190,8.0,Very Positive,1239.0
2399220,8.0,Very Positive,160.0
2544090,6.0,Mostly Positive,350.0
2918500,7.0,Positive,36.0
2963880,8.0,Very Positive,2099.0
3013470,0.0,No user reviews,0.0
3021100,8.0,Very Positive,1624.0
3472550,7.0,Positive,12.0
2820,8.0,Very Positive,1079.0
28050,9.0,Overwhelmingly Positive,2976.0
212480,8.0,Very Positive,6513.0
217980,9.0,Overwhelmingly Positive,1597.0
389570,6.0,Mostly Positive,63.0
440650,8.0,Very Positive,3646.0
598330,8.0,Very Positive,2634.0
658850,8.0,Very Positive,2119.0
803050,6.0,Mostly Positive,2433.0
1205520,8.0,Very Positive,4620.0
1266840,8.0,Very Positive,2274.0
1282150,8.0,Very Positive,1395.0
1492070,8.0,Very Positive,3873.0
1501610,8.0,Very Positive,1063.0
1622900,4.0,Mostly Negative,2278.0
1830970,8.0,Very Positive,1147.0
2052410,9.0,Overwhelmingly Positive,1004.0
2059790,5.0,Mixed,20.0
2319640,8.0,Very Positive,593.0
2494810,8.0,Very Positive,157.0
2816950,8.0,Very Positive,375.0
3057940,0.0,No user reviews,0.0
3616890,0.0,No user reviews,0.0
113420,5.0,Mixed,25.0
209170,8.0,Very Positive,598.0
249230,5.0,Mixed,1452.0
293260,7.0,Positive,29.0
331600,6.0,Mostly Positive,2693.0
333930,8.0,Very Positive,837.0
548570,5.0,Mixed,7022.0
567630,0.0,8 user reviews,8.0
606800,8.0,Very Positive,2845.0
638230,8.0,Very Positive,11733.0
688130,8.0,Very Positive,3801.0
770240,5.0,Mixed,707.0
893180,8.0,Very Positive,3973.0
895620,8.0,Very Positive,1304.0
1042800,8.0,Very Positive,1383.0
1076200,8.0,Very Positive,1741.0
1227530,6.0,Mostly Positive,1636.0
1556200,6.0,Mostly Positive,2515.0
1934570,8.0,Very Positive,2566.0
2071500,6.0,Mostly Positive,1127.0
2075720,5.0,Mixed,1290.0
2232880,7.0,Positive,14.0
2315400,6.0,Mostly Positive,393.0
2591210,0.0,No user reviews,0.0
2905170,0.0,No user reviews,0.0
3029750,8.0,Very Positive,380.0
2700,8.0,Very Positive,3109.0
43129,0.0,No user reviews,0.0
219640,8.0,Very Positive,22044.0
251730,8.0,Very Positive,1971.0
365450,8.0,Very Positive,7388.0
603750,5.0,Mixed,271.0
671970,5.0,Mixed,924.0
685310,0.0,No user reviews,0.0
892420,0.0,8 user reviews,8.0
918570,6.0,Mostly Positive,746.0
1115690,8.0,Very Positive,4768.0
1140620,0.0,No user reviews,0.0
1255980,0.0,No user reviews,0.0
1562420,8.0,Very Positive,3502.0
1740720,8.0,Very Positive,4076.0
1769420,8.0,Very Positive,969.0
1868180,8.0,Very Positive,324.0
2020710,8.0,Very Positive,607.0
2056210,8.0,Very Positive,764.0
2223840,5.0,Mixed,2520.0
2287220,6.0,Mostly Positive,940.0
2311680,8.0,Very Positive,317.0
2521380,8.0,Very Positive,1314.0
2719030,8.0,Very Positive,466.0
2857880,6.0,Mostly Positive,115.0
3060300,0.0,No user reviews,0.0
3066830,0.0,No user reviews,0.0
3339880,9.0,Overwhelmingly Positive,1448.0
42750,0.0,No user reviews,0.0
200170,8.0,Very Positive,2187.0
204030,8.0,Very Positive,4153.0
209650,5.0,Mixed,5712.0
280790,6.0,Mostly Positive,1340.0
290930,7.0,Positive,21.0
314430,0.0,2 user reviews,2.0
324510,6.0,Mostly Positive,1313.0
396160,4.0,Mostly Negative,324.0
434650,6.0,Mostly Positive,1385.0
446020,6.0,Mostly Positive,3911.0
543460,5.0,Mixed,1556.0
609320,8.0,Very Positive,8337.0
1038250,5.0,Mixed,1449.0
1222730,5.0,Mixed,18615.0
1240210,9.0,Overwhelmingly Positive,8962.0
1283400,6.0,Mostly Positive,1467.0
1361320,9.0,Overwhelmingly Positive,8427.0
1567020,5.0,Mixed,1543.0
2324650,0.0,No user reviews,0.0
2782530,0.0,No user reviews,0.0
3468660,4.0,Mostly Negative,434.0
12810,8.0,Very Positive,1747.0
40390,6.0,Mostly Positive,986.0
40990,8.0,Very Positive,2138.0
232910,8.0,Very Positive,2046.0
248820,8.0,Very Positive,14816.0
351970,6.0,Mostly Positive,3512.0
420740,8.0,Very Positive,892.0
445190,8.0,Very Positive,1873.0
507490,6.0,Mostly Positive,1825.0
